path,label
processed_train_set/6ca9db5fff874a94b080a5b3057f3696.png,2
processed_train_set/36a9d1ed14094caf91bf2786c0e25bea.png,2
processed_train_set/008c11bad0d841cea5e440c7b6fa855d.png,0
processed_train_set/d9c79db562a949d19e69d3cd70082aac.png,0
processed_train_set/b928c9edcda84710a9ca52e7edc17578.png,2
processed_train_set/2a868cea725840b0a6026b221b488c50.png,2
processed_train_set/9bf157d51cfe4f0fa2b001f2506ac9be.png,2
processed_train_set/945944361b994b05bb7df6c8091f6910.png,0
processed_train_set/e3b5acf7f86a4ddb8819cb13606c06bf.png,0
processed_train_set/fc7eae6fa3194be09cf2fe8efe3dd4b3.png,2
processed_train_set/8446df35daf04c42b03625621263ea43.png,2
processed_train_set/3bb822b2d36048a09b4ff5172da5526d.png,2
processed_train_set/c9c2da6f1f4a48a5981ed04bb62d9a78.png,0
processed_train_set/b032cc4f6bbb40a3be054c8dd9a47133.png,0
processed_train_set/6ac7dee8cf504afaacbf655eb22b9e50.png,2
processed_train_set/e0679737011f46ad9831f13617736692.png,2
processed_train_set/c7548efd43fb48c4b0224a6673c50f04.png,2
processed_train_set/d9446e651c184a7cb480e17996734134.png,0
processed_train_set/976d88a967b44c36bb6f2990b9560c91.png,0
processed_train_set/6863f577143646d7b331e9dc687a15d2.png,2
processed_train_set/38308a730d674666bec12431ff56fedf.png,2
processed_train_set/6bab4979873944c8b69631725883b3bb.png,2
processed_train_set/903b30c519ef4caeb7b47b2f9793e741.png,0
processed_train_set/fc3298234d034cafbf847469159f410b.png,0
processed_train_set/762ca7f435e64c9d9ecf3558d3fc3a05.png,2
processed_train_set/b5227e2e6afc4f41b9585d313cca3b00.png,2
processed_train_set/c819c3b0d4ed41c7a36ab705d74d02ac.png,2
processed_train_set/2d9ad9bcb59f475a8a69a717b841d1a7.png,0
processed_train_set/0fc47acc823a4a90b74b4a0d9f5aef6c.png,0
processed_train_set/7c46380c04df4d7f988bad322e5a08ef.png,2
processed_train_set/203b75f2999c4eb68f8f8d81e498a10c.png,2
processed_train_set/f31a23a4addf4d0c82e749af752b8dbf.png,2
processed_train_set/62410be733ca4273a2f64adaae4fa70b.png,0
processed_train_set/72c886e7a5a242f59ec125441f08d182.png,0
processed_train_set/d0e26581366849d1b78eeea85dd83044.png,2
processed_train_set/c9b800ed303043b2bb51004dd5a08e8d.png,2
processed_train_set/e9446cdcf2704ae08ab793e96fccbed3.png,0
processed_train_set/f3ef239162844132bc8edce9865c6722.png,0
processed_train_set/00a8c6c6e6fd41a59ae0cd6c43a18fc1.png,2
processed_train_set/b3fc2a904b6948a787a5096ee879365e.png,2
processed_train_set/3ff7e6c898ee44deba348904d3148ad6.png,0
processed_train_set/d153233636764bb6b475fdcb3ba59149.png,0
processed_train_set/2544ae6b065447d1bddf0089c0dfca0b.png,2
processed_train_set/d3920b29ecf144f1a999d1da605781f3.png,2
processed_train_set/dcfe53bf417842159e52d772621ab300.png,0
processed_train_set/c0bcd115fa03496ebb2e638134d93887.png,0
processed_train_set/0841c08b3c32428285c59b228c96bb4f.png,2
processed_train_set/afc0ae45134b4ecf890cfdb493001b48.png,0
processed_train_set/65974c549c104beabcd7a26c35f7ec59.png,2
processed_train_set/8c7b515fb88644a4a95355059263d698.png,0
processed_train_set/fef987979d75485f9b6e728149c020e5.png,0
processed_train_set/368a4df2ee294c63bc9502227fcc367d.png,0
processed_train_set/52166097abbf4c54b805f274cd5ee4d9.png,0
processed_train_set/76ec1311bd8f4d228550aa4ede83e9b9.png,0
processed_train_set/66dea2d35407441cb49b9659fb40d60e.png,0
processed_train_set/9664e2c8d2044b89821d7d942198c8b9.png,0
processed_train_set/8e4d1fc7e21b479f9b07ff011cb5d977.png,0
processed_train_set/078be86d64fa464ba29a7f2b63df3057.png,0
processed_train_set/4d580dd7036e4eb384eec5fe987f56c8.png,2
processed_train_set/7570bcd616354c6f9c5481281d8face1.png,2
processed_train_set/0d0a44cbf6c14e418f5191b44c883c5c.png,2
processed_train_set/6f7a574870b74970a0bfbd4a699af417.png,2
processed_train_set/9e48587aab1e4f10b23529e7b2a7ddbc.png,2
processed_train_set/790c7f34448940f8ae40dcec75bf487f.png,2
processed_train_set/a993db5c440747588f39a9d10f710491.png,2
processed_train_set/e116252558a64ec4a9d3eac720e2ff1d.png,2
processed_train_set/51a5a1cca13e47a39c0f6907d4c6582d.png,2
processed_train_set/679e751192674af7a9d60e56a34cec3b.png,2
processed_train_set/3f4c979596044e8e9306b5b4be55216c.png,2
processed_train_set/529d7627b4b24646b65a0b25590edb33.png,2
processed_train_set/d9fd18e6d057401b875909dfb224a142.png,0
processed_train_set/0a72056c5f7440c5bef97cf03075b906.png,0
processed_train_set/9a7172b4852248fa8e98daf9c334044a.png,0
processed_train_set/67f01f484f73410180ae6202575d9cca.png,0
processed_train_set/510970a974aa44c19870709f8dfb058b.png,0
processed_train_set/a60ca333cfe54aa6b01ce98ff2c31e92.png,0
processed_train_set/60ae6f51976c44e5b9962c0b3fed2186.png,0
processed_train_set/e0170481bc1644b98387e6e4fb0de2b0.png,0
processed_train_set/dc470902a8344f1e9c2188fca25b756b.png,0
processed_train_set/760c8c17a2224433b4d002f7a2156e4e.png,0
processed_train_set/552697068afd494d99ae6b221c6ec365.png,0
processed_train_set/d166195f8bdd4afa86707704e341a09f.png,0
processed_train_set/a7cd676ff8514241baf9c764623920f8.png,0
processed_train_set/6d31a262eeab4b6e94ddd263fe261ca1.png,0
processed_train_set/d43f4b96180542d58200056004ec7e17.png,0
processed_train_set/ea50840bd5db4150969d72de69f95092.png,0
processed_train_set/dd8921f7ce864db699522abd28cc4403.png,0
processed_train_set/629e171db3b64c78b1081308af0c8302.png,0
processed_train_set/b9973805652e4cd8a7d09e53c6c83576.png,0
processed_train_set/151d1fd10b284dd1a8e39f6d27b02bbc.png,0
processed_train_set/51726364c875475b9dd996f85c47b862.png,0
processed_train_set/205499f88e4c4d4e8ea2649cc03f8b35.png,0
processed_train_set/31942a40b213491d8607915f9158fb1f.png,0
processed_train_set/caf7fd095b8c4fd68e599ad4511953a0.png,0
processed_train_set/d80fd1f4d6ee470889b9fd8daf135964.png,0
processed_train_set/71d3dd6834124ef6b412bbcf4ebd4c6e.png,0
processed_train_set/4727de9d600245b69ad5462a4ce7c634.png,0
processed_train_set/12d18bf194fe46d5bd65d88d40a3f01b.png,0
processed_train_set/bafa6ad699214b90b7316b0f0f58c677.png,0
processed_train_set/dea8bf82597e4565860291167e89286c.png,0
processed_train_set/8182b286116e49f6a7ac3bc7e5b16b88.png,0
processed_train_set/c985ba5f6d374bee8ab9674d6b8f5220.png,0
processed_train_set/0d69d55ba0ab49ab877de2453ced2964.png,0
processed_train_set/acb56262a05946d295ae64ffe8caec76.png,0
processed_train_set/cf865f39429f4983a35901e9c0a2a793.png,0
processed_train_set/c2009b5b97a4438c943ad2f3bb9858e3.png,2
processed_train_set/e647bd00b6374746a5b52b9dd209920d.png,2
processed_train_set/cbbf5c0f4aee4f21987413d6988d7cfb.png,0
processed_train_set/e1500fc8c4b44bea8f1a1d373c1eaca9.png,2
processed_train_set/9ca5364816c8471890bdbf83f6aeeaf3.png,0
processed_train_set/578e1ad6c90d4653842fdda4505dfcff.png,2
processed_train_set/5f84ed7fdbe04d8a8f36cfeba2bb89b9.png,0
processed_train_set/dfbb12a9cdd54584a204dd44dd829e6b.png,0
processed_train_set/07dab2caf7e4448bad0b00baa0db4a5c.png,0
processed_train_set/c2a7fcb6c3234631b680ae10790b4475.png,2
processed_train_set/0bea520397e7415b99934f0f7f313229.png,2
processed_train_set/ae2ae533dbb84f85b1a124ac575a9601.png,0
processed_train_set/bdb1427ac53a4918956063ab14708c7c.png,0
processed_train_set/6706211c1e0c481ba9efd72968bcc097.png,2
processed_train_set/ed12612af73e48709515edbda6381d31.png,0
processed_train_set/3ae83e9f9c8d4eeca0a5ca8c20053203.png,0
processed_train_set/79260069fc3e40ecba8f08a727109fcd.png,0
processed_train_set/e3d8e580d85c40b39f99e6a0dd56a13d.png,2
processed_train_set/2f587cba1f0e48ceb69244cf4922faad.png,2
processed_train_set/29188c1826b04e0a9937c7fd70a40cb9.png,2
processed_train_set/5b8a7be53413400f83c65ddcba6ae462.png,2
processed_train_set/9d462d9e5d304936b3934ce2540fe23c.png,2
processed_train_set/6f14455aeb354533a54f466ba7ac7fea.png,2
processed_train_set/0cf2cde86d124d659834f2f8a17aa64b.png,2
processed_train_set/400f0d774a664353922fdae158760cd9.png,2
processed_train_set/8297f0a5b98e47938cc3aab279147d97.png,2
processed_train_set/88ea6a8b40614175b954d8af68216779.png,2
processed_train_set/b922af24496a4f8f91fff109f3b419f0.png,2
processed_train_set/792a83b123494f73b17559aed0474d4c.png,2
processed_train_set/7355c0330ee24d6a8942384f11ca3360.png,0
processed_train_set/f3a48f3f1b7b4c3d8ea8f25a4d4d0e77.png,2
processed_train_set/5eb45b0a6504430597541818178d812b.png,2
processed_train_set/9e846f7c2b3a475aaeb65e4ee89945cc.png,2
processed_train_set/4885d2e97f1849a4a10dbf9a8ac8ac53.png,0
processed_train_set/56b5ddf6ce45490c8bda61b03b776ffc.png,1
processed_train_set/701d59e87ec84426b4f3bd1f5d4fbbb4.png,1
processed_train_set/cf9dec087bcd4485bf5717a94c49561e.png,1
processed_train_set/7278ce81ed9e42ef81364e654f7916f0.png,1
processed_train_set/2bc0f19386f54c24af4be7359f100ec3.png,1
processed_train_set/380765ae039f4e40ac24d7bd9b180abc.png,1
processed_train_set/a03857f873de493fb8cae2092dd375ee.png,0
processed_train_set/ec822e2ca8ea4df5b8ff352fb6360e07.png,0
processed_train_set/cb4c29ee8076480a8fbb6b9e0b6bce86.png,0
processed_train_set/d2aed8cc12f3455799c5570447f3c11b.png,0
processed_train_set/bf78c47f2f844f8e91c61f7731652b46.png,0
processed_train_set/562309e1c9c04bbab9e107482498b918.png,0
processed_train_set/deed15d4f4b44866ab2b21abec4ac694.png,0
processed_train_set/50619ff026f4447bb5114d8d5cca5f03.png,0
processed_train_set/98786699c7514ec8a5c7cc639c443af5.png,0
processed_train_set/91896e70b9d34c088965507c3ef2697c.png,0
processed_train_set/9872f4b84190450eb8bc81064afdb0b4.png,0
processed_train_set/59b196776ebe45e4b8c111b380e513de.png,0
processed_train_set/9a057c385ded4854a89b1d25b0a172d5.png,0
processed_train_set/13350d527de54a79b3a7bd20bf305356.png,0
processed_train_set/663f16c33da342c6a0ab155658b9b1de.png,0
processed_train_set/8254b8f29ef04fd6b654cd3d2ec91b9f.png,0
processed_train_set/ec9391183a104f3a89ef301efbf43f91.png,0
processed_train_set/4ddf5569ee0449358e23c8be4b8c83f5.png,0
processed_train_set/fa37d5e97fc447e09df56ea6e5d35192.png,0
processed_train_set/fd0889a1d03c4ad6af9b17087b1e331d.png,0
processed_train_set/a3994e2e1f6e4f328bf46949a9c9d73f.png,0
processed_train_set/aebb366b720543c393af88084d4921d0.png,0
processed_train_set/e014e2d9a95341d98c33b065097638e3.png,0
processed_train_set/a3f066200fb84a958167d8668d478fff.png,0
processed_train_set/1e3cf8ad46a54c2c8ab0833af7ce2a16.png,0
processed_train_set/67d3eb764dc2461a9da488ed8f4bd4a1.png,0
processed_train_set/9386949bd41b4ce388e071bca09e5aa3.png,0
processed_train_set/ca5164d618ed498facca7614da9e5bbc.png,0
processed_train_set/202419109d3a4594b9dc2cfef7bce778.png,0
processed_train_set/cfd89114912c4d9eabb9ca15385af68c.png,0
processed_train_set/cb74a47eaa3843a4aef0a070a9b70b8e.png,2
processed_train_set/f8f971e72f454db0999da81bc60f29d4.png,2
processed_train_set/7ff85c77ef5246ccace53c6a61162ed1.png,2
processed_train_set/1dafb009a518434f91dcc4e6956ba0fc.png,2
processed_train_set/bcd36ed1267f4ac1b0af1838640b1e4a.png,2
processed_train_set/5166cc17f1d44f5abf2487d11737f453.png,2
processed_train_set/32af357ef65244dfae4a939e5584430c.png,2
processed_train_set/56db2b7a0a1249f7bfa271ebb4507f02.png,2
processed_train_set/3f0783eee1fe408bb1e5e670a7ab27b4.png,2
processed_train_set/7c1ffed2cd38469a8a585ff305cec7e6.png,2
processed_train_set/96a85273408a46ea980a2a58eecbc372.png,2
processed_train_set/620c7d144590486bac8d93dc82165a62.png,2
processed_train_set/149f7253ea224352be1640dad6a16b01.png,2
processed_train_set/3b80d19ba9d445dfadd0123e8f466339.png,2
processed_train_set/e1c69ce6351547158fa77f7fbaabefe2.png,2
processed_train_set/7c8b1f206b8447fc8c9a7f1132353b0b.png,2
processed_train_set/c21623be946940c4a08c5ae4a69350bf.png,2
processed_train_set/4c27d995dd49417b98bf9751acd57919.png,2
processed_train_set/10c076c9b398443da1eec733d42eee35.png,2
processed_train_set/5b0d6a2af4e44f49802dd6b76ba152c1.png,2
processed_train_set/c1b010d47d134d54bd75a6e8b82c9b5c.png,2
processed_train_set/8342405cc58947cf974a3b3965479354.png,2
processed_train_set/d79f4c0ca4cb4460a48e1c98b41b040e.png,2
processed_train_set/9748672bc5844565b3dfe0c5f2ff947d.png,2
processed_train_set/0c3833aef3fc4fcab240b14788a185cc.png,2
processed_train_set/4b130eb5888f45fca6ab78d1e2a5a080.png,2
processed_train_set/6c801c1b1bb6468fb435d53041759338.png,1
processed_train_set/961d68c0e1d34d828a7bedb4b8991c6b.png,1
processed_train_set/7b880a269f5645e8b3e308fac54b36e8.png,0
processed_train_set/fc4b93c4a0ca4af297aa5c8a167ad9ee.png,0
processed_train_set/ca7ffde1c3dd46b39d0bf183920dacf7.png,0
processed_train_set/8a3d9d1fcd1f42e1957c857d0a8fafac.png,0
processed_train_set/0a4ab8fd8fb447ecb5348b907c53af90.png,0
processed_train_set/6e2cbf28edfb48c992e1255403b9e6c0.png,0
processed_train_set/82ea46a074234336accd8ddd73a5f58a.png,0
processed_train_set/3c617b1e58584dbe980be05a7450710e.png,0
processed_train_set/84e84b4ae7b84598a2f42225233d5d46.png,0
processed_train_set/f31cbeabc36546d493d8f43999fefe20.png,0
processed_train_set/02254db3026847289bf165d40aab875d.png,0
processed_train_set/42b9acb3c302457abe4e66f29d7e180e.png,0
processed_train_set/601c96f85be049968d2920dc771a6d11.png,0
processed_train_set/f1ce3f7845524324bb72d04f81064ea2.png,0
processed_train_set/bd29d82322ea4128b5e0723f0ff072a9.png,0
processed_train_set/fb1faf444c9c4ddf8e82f6bfe77c96a1.png,0
processed_train_set/973d7ba83e7e4f689e0e4b452d6b59d1.png,0
processed_train_set/952fba81fc614a0380380e7fe3dad49f.png,0
processed_train_set/79d9162b9d80408ebd77e23955f72116.png,0
processed_train_set/8dc9debd97f44a40b6815d56874b9551.png,0
processed_train_set/1bc7b936ea2a45589f47f29f4cf1f282.png,0
processed_train_set/5a3146926fc74f42b37cc7d7af5b901c.png,0
processed_train_set/2c2b892771db4dffb1eecf7528f6e64c.png,0
processed_train_set/4532d99816f54741a89f4a739d476245.png,0
processed_train_set/56077ce86dbf4cd9b987a1eba3ccd404.png,2
processed_train_set/0ce14c8c44ac40cfbb3b000ef9257a96.png,2
processed_train_set/4baea142aeea4e82b0d0da1bc5e553cf.png,2
processed_train_set/7abd92d556524e5e81603fc3537f95b3.png,2
processed_train_set/4deca400af8940e2bc1fec38407a8553.png,0
processed_train_set/a891adcaf5db49f38bee64e85c9f663a.png,2
processed_train_set/8ba00e748c3d46a4ba8bf551678aa3a9.png,2
processed_train_set/ee5d66a1859b462a934b32d8af2796d9.png,2
processed_train_set/8ba2638b21b84d18bf179479d0397caf.png,2
processed_train_set/1b937fc1742b443683ea48d69a309f21.png,2
processed_train_set/800d8a9d60584c638a2f46669961aa17.png,0
processed_train_set/41ea9894d73d4cca9b79abbcb64819be.png,0
processed_train_set/83a80fc1246041d3b4bedff90ef1e416.png,0
processed_train_set/7e248bf6262a414d977a88e0cba95efb.png,0
processed_train_set/472fa7c68e294570b0079bb627e885f5.png,0
processed_train_set/d0bba009884847bda2077ee4ed797ac0.png,0
processed_train_set/69167e40af0944d281e345d40e3b955d.png,0
processed_train_set/420dc5373a4b403687c3386b9a0c5c6a.png,0
processed_train_set/802c80bb5c864bd3926e491d1df220cf.png,0
processed_train_set/b285288b56df427a931a486d9046a444.png,0
processed_train_set/35bdd25c45f04365bfc2f1a24c4f94f1.png,0
processed_train_set/1d835b91d5044a80a722a985ca218db8.png,0
processed_train_set/67a1468b38084c059cb1f8885d68bd68.png,0
processed_train_set/2e443ef9a2c14b4295ff968943430142.png,0
processed_train_set/465bf8c9c92c4982a944e993a5d231fe.png,0
processed_train_set/7237ec8d5aae4b59bca6f1199ee3fbcf.png,0
processed_train_set/236a4cb732d94d78b0cbc34250a3212d.png,0
processed_train_set/cc82feace9ce45a6889b25589f10c739.png,2
processed_train_set/7c52ec90265a4e47a11db83750cf68fc.png,2
processed_train_set/3cca3b4a0de342d0a18038e0a8e8dbee.png,2
processed_train_set/200ad2fe5df84a6b84bf092fffd30ade.png,2
processed_train_set/4144c5d470764f26a830cc533df4b0a6.png,2
processed_train_set/291abb6a16f94f21aae165bd0533f080.png,2
processed_train_set/b3787e2b90754a55b0ceaf13ec8fde1b.png,2
processed_train_set/7f9ec9a9bd7e4f048528d6530966a538.png,2
processed_train_set/8b03d85011a4443da91c91fbbbba49e5.png,2
processed_train_set/d2011911158540f6b83548f53a32ffaa.png,2
processed_train_set/fca18976042449e080f3629d84ff3ec2.png,2
processed_train_set/223743c880f641c59bf5f1e556f30d9a.png,2
processed_train_set/37372e5c4de249f0a5d3f86521be52c4.png,2
processed_train_set/a482a4a21cd9424dada67fd7cbabccaf.png,2
processed_train_set/1fbadbfe02b645bc99dec572c4ea43a1.png,2
processed_train_set/c31397269c734575aa83b388aa19c898.png,2
processed_train_set/1a8eb7cc2ef64e7db45b8e3fce76add2.png,2
processed_train_set/2a08735837b44eec83f1ebfd60375ef5.png,2
processed_train_set/34c7c1ab644d4de799b6398c5237a092.png,2
processed_train_set/3599e4f05fd5401995eff72bd124bd42.png,2
processed_train_set/ef91a3a178254742a27eebb79ba87d24.png,2
processed_train_set/4968c994564345678fe41e23cdc05cbe.png,2
processed_train_set/2761e5abeb044875be890c5a6ff201fc.png,2
processed_train_set/c29508b08b8f4c0898db0c156a42f817.png,2
processed_train_set/1bedcd0711b742789909a43e8de24b02.png,2
processed_train_set/de3e4efd353f4f149fb3be837fe008a2.png,2
processed_train_set/258543aeb21d43babc150fd2ec8b5aa0.png,2
processed_train_set/8330cb3d993c4a229fc8f78580bf6238.png,2
processed_train_set/ecaecdff7530489f8afaf05a6c3fc1eb.png,2
processed_train_set/eaec3fe7aaa043459b2261edba50c78e.png,2
processed_train_set/c20d83f876e44bd2a4e96848878c783f.png,2
processed_train_set/0985ad822f1e4ba5868452b59571d75d.png,2
processed_train_set/beb5637d0e004ae285bcb02e0feb9708.png,2
processed_train_set/6c15f45fb7f441c09ffde43b8eeb87c0.png,2
processed_train_set/cd9d65d0ce194958941659185add4e7d.png,2
processed_train_set/52afffba4711432fa0d8264f61492220.png,2
processed_train_set/49c0bb46555f4c53bdc61259073a3f95.png,2
processed_train_set/9464b90f59944243aef5e33780ba3ef9.png,2
processed_train_set/328dbc53c6de401ea7dab724be8b7c05.png,2
processed_train_set/ef13e0092aed4a2ea02e54617a906b45.png,2
processed_train_set/ecde25c8e1814cd3aa3d9de8bcd4a8fb.png,2
processed_train_set/298831438b114245b29c3d802356a852.png,2
processed_train_set/2b8e3525cd8144498f650d8897560693.png,2
processed_train_set/6a5463e962f6454e81654a4492875485.png,2
processed_train_set/9469596d739443cfa7ad46dc9b702bbd.png,2
processed_train_set/d3fc13921b944201881254d647865fe0.png,2
processed_train_set/ad9e4e32445d4d31b1252fa7b6314940.png,2
processed_train_set/2bd2daa62b3844bcaee4783e495fec40.png,2
processed_train_set/3119b556f4b04339bc7a99977ed2ff15.png,2
processed_train_set/f2e54539e375486f88d31bb055b64c5d.png,2
processed_train_set/f5c0e66887264989b4d128984e322db4.png,2
processed_train_set/b2ee18a0552b4bb4802e31461c42818e.png,2
processed_train_set/36b8c7a6d91f4b95829049981fff7c9f.png,2
processed_train_set/01b715ab4a06428cb9187b5ff2ce05d0.png,2
processed_train_set/3f3d78fb5a9844d2ae23c7a9f22bd3aa.png,2
processed_train_set/4fb4ec3bedd3461bb3b304f50e95c78d.png,2
processed_train_set/655a8e3091d2462d8d9824dbaa0528f5.png,2
processed_train_set/7b7bf9d5fb474211b90519d5be62f9bf.png,2
processed_train_set/0c3f0022db1e4a8a9fd93448ced2d8b7.png,2
processed_train_set/54d47de370f444f887bd7c693043b723.png,2
processed_train_set/da3b1d5e44d744bcaf84fb5eace7c5c2.png,2
processed_train_set/0642e223cdb741608c824e4039026d6a.png,0
processed_train_set/3ac25ca6adb8440394103965f23d7c83.png,0
processed_train_set/fa5a5dc7dcbc478b91bafd0936338471.png,0
processed_train_set/b768bd1598ac4e278d0943fda87ecf9f.png,0
processed_train_set/8feef751ef504bbda98da696860e9f96.png,0
processed_train_set/69268e0188d8427f966a053372dc0ff1.png,0
processed_train_set/bdd0175da0ed42b3a2de59efe51e5a61.png,0
processed_train_set/43fba1aadd034b3b90b69420861710a5.png,0
processed_train_set/b6b45cf82e1c4943b7106c5ac49a317b.png,0
processed_train_set/2b4cf7785cc8409ebf776c6c31e33a9e.png,0
processed_train_set/4dc36a3a6ce04ba4bc9642e8f0e8e852.png,0
processed_train_set/303b51ad5f974b5897d34c9217b7acd2.png,2
processed_train_set/c69e4d8a514745c8a3a8690dc38be3e5.png,2
processed_train_set/38280eaf487547a8bc4b1cee35c90299.png,2
processed_train_set/ded2bb61900248d9a71572378910ab96.png,2
processed_train_set/3943c898cff44f6fbc13d3e285fab09b.png,2
processed_train_set/d7b6dd41c3b247e994b8998e7fa51405.png,2
processed_train_set/4d96c611e1b644f4ad26bc5ba25d7af9.png,2
processed_train_set/b91e4441ecfa4913bb6f9fa0b071906c.png,2
processed_train_set/3c80c1c73e41474fa8afb49553939a4b.png,2
